original_scenario_id,base_rho,base_tau,K,rho,qH,tau,candidate_labels,intervention_index,coarse_mean_feasible_policies,coarse_min_max_mean_ratio
BG09,0.9,0.5,40.0,0.6,0.5,0.5,load_path,0.33333333333333337,0,7.41809801297927
BG09,0.9,0.5,40.0,0.65,0.5,0.5,load_path,0.2777777777777778,0,5.991044622085424
BG09,0.9,0.5,40.0,0.7,0.5,0.5,load_path,0.2222222222222223,0,8.321889161345117
BG09,0.9,0.5,40.0,0.8,0.5,0.5,load_path,0.11111111111111108,0,7.128613348526789
BG09,0.9,0.5,40.0,0.9,0.5,0.5,baseline;capacity_path;delay_path;load_path,0.0,0,7.872189529239658
BG09,0.9,0.5,60.0,0.9,0.5,0.5,capacity_path,0.5,0,6.621681962450033
BG09,0.9,0.5,80.0,0.9,0.5,0.5,capacity_path,1.0,0,4.907865417275926
BG09,0.9,0.5,100.0,0.9,0.5,0.5,capacity_path,1.5,0,2.680868051145609
BG09,0.9,0.5,120.0,0.9,0.5,0.5,capacity_path,2.0,0,2.830778747308871
BG09,0.9,0.5,160.0,0.9,0.5,0.5,capacity_path;joint_boundary,3.0,15,0.1037344398340248
BG09,0.9,0.5,200.0,0.9,0.5,0.5,capacity_path;joint_harder,4.0,0,1.5339878976242614
BG09,0.9,0.5,240.0,0.9,0.5,0.5,capacity_path;joint_boundary,5.0,17,0.0
BG09,0.9,0.5,40.0,0.9,0.5,0.1,delay_path,0.8,0,8.583572208756102
BG09,0.9,0.5,40.0,0.9,0.5,0.25,delay_path,0.5,0,8.380430745638934
BG09,0.9,0.5,40.0,0.9,0.5,1.0,delay_path,0.0,0,9.374258648966912
BG09,0.9,0.5,40.0,0.9,0.5,2.0,delay_path,0.0,0,10.68717156657116
BG09,0.9,0.5,60.0,0.15,0.5,0.5,joint_safer,1.3333333333333333,36,0.2200778342279246
BG09,0.9,0.5,60.0,0.2,0.5,0.5,joint_boundary,1.2777777777777777,3,0.9143758988212524
BG09,0.9,0.5,60.0,0.25,0.5,0.5,joint_harder,1.2222222222222223,0,1.2802650290308155
BG09,0.9,0.5,80.0,0.2,0.5,0.5,joint_safer,1.7777777777777777,190,0.0
BG09,0.9,0.5,80.0,0.25,0.5,0.5,joint_boundary,1.7222222222222223,14,0.2931323283082077
BG09,0.9,0.5,80.0,0.3,0.5,0.5,joint_harder,1.6666666666666667,0,1.2463937800961964
BG09,0.9,0.5,100.0,0.3,0.5,0.5,joint_safer,2.166666666666667,190,0.147568616226187
BG09,0.9,0.5,100.0,0.35,0.5,0.5,joint_boundary,2.111111111111111,18,0.4609346476816356
BG09,0.9,0.5,100.0,0.4,0.5,0.5,joint_harder,2.0555555555555554,0,1.2724657111186
BG09,0.9,0.5,120.0,0.6,0.5,0.5,joint_safer,2.3333333333333335,0,1.999891896323262
BG09,0.9,0.5,120.0,0.65,0.5,0.5,joint_boundary,2.2777777777777777,7,0.7991551788109712
BG09,0.9,0.5,120.0,0.7,0.5,0.5,joint_harder,2.2222222222222223,0,1.087295227920228
BG09,0.9,0.5,160.0,0.8,0.5,0.5,joint_safer,3.111111111111111,13,0.2492133128143877
BG09,0.9,0.5,200.0,0.7,0.5,0.5,joint_safer,4.222222222222222,15,0.0
BG09,0.9,0.5,200.0,0.8,0.5,0.5,joint_boundary,4.111111111111111,38,0.0
BG09,0.9,0.5,240.0,0.8,0.5,0.5,joint_safer,5.111111111111111,83,0.042087542087542
BG10,0.9,2.0,40.0,0.025,0.5,2.0,load_path,0.9722222222222222,-1,
BG10,0.9,2.0,40.0,0.05,0.5,2.0,joint_safer;load_path,0.9444444444444444,190,0.0
BG10,0.9,2.0,40.0,0.075,0.5,2.0,load_path,0.9166666666666667,-1,
BG10,0.9,2.0,40.0,0.1,0.5,2.0,joint_boundary;load_path,0.888888888888889,65,0.3204223946113259
BG10,0.9,2.0,40.0,0.125,0.5,2.0,load_path,0.8611111111111112,-1,
BG10,0.9,2.0,40.0,0.15,0.5,2.0,joint_harder;load_path,0.8333333333333333,0,2.543077268081916
BG10,0.9,2.0,40.0,0.2,0.5,2.0,load_path,0.7777777777777777,0,3.0516335157138084
BG10,0.9,2.0,40.0,0.25,0.5,2.0,load_path,0.7222222222222222,0,5.072260065890794
BG10,0.9,2.0,40.0,0.3,0.5,2.0,load_path,0.6666666666666667,0,5.241451373655929
BG10,0.9,2.0,40.0,0.35,0.5,2.0,load_path,0.6111111111111112,0,4.951155274928428
BG10,0.9,2.0,40.0,0.4,0.5,2.0,load_path,0.5555555555555556,0,5.472026667597904
BG10,0.9,2.0,40.0,0.45,0.5,2.0,load_path,0.5,0,8.162828295794986
BG10,0.9,2.0,40.0,0.5,0.5,2.0,load_path,0.4444444444444445,0,6.485671273932868
BG10,0.9,2.0,40.0,0.55,0.5,2.0,load_path,0.38888888888888884,0,8.279085903935336
BG10,0.9,2.0,40.0,0.6,0.5,2.0,load_path,0.33333333333333337,0,8.596786577779168
BG10,0.9,2.0,40.0,0.65,0.5,2.0,load_path,0.2777777777777778,0,9.583159835915206
BG10,0.9,2.0,40.0,0.7,0.5,2.0,load_path,0.2222222222222223,0,9.865774378077106
BG10,0.9,2.0,40.0,0.8,0.5,2.0,load_path,0.11111111111111108,0,9.245991411595584
BG10,0.9,2.0,40.0,0.9,0.5,2.0,baseline;capacity_path;delay_path;load_path,0.0,0,10.68717156657116
BG10,0.9,2.0,60.0,0.9,0.5,2.0,capacity_path,0.5,0,7.519960884641473
BG10,0.9,2.0,80.0,0.9,0.5,2.0,capacity_path,1.0,0,7.986764411274151
BG10,0.9,2.0,100.0,0.9,0.5,2.0,capacity_path,1.5,0,3.293041628386204
BG10,0.9,2.0,120.0,0.9,0.5,2.0,capacity_path,2.0,0,5.229567708613242
BG10,0.9,2.0,160.0,0.9,0.5,2.0,capacity_path,3.0,0,2.536521476845131
BG10,0.9,2.0,200.0,0.9,0.5,2.0,capacity_path,4.0,0,2.3687393385598416
BG10,0.9,2.0,240.0,0.9,0.5,2.0,capacity_path;joint_harder,5.0,0,1.2384321799673306
BG10,0.9,2.0,40.0,0.9,0.5,0.1,delay_path,0.95,0,8.583572208756102
BG10,0.9,2.0,40.0,0.9,0.5,0.25,delay_path,0.875,0,8.380430745638934
BG10,0.9,2.0,40.0,0.9,0.5,0.5,delay_path,0.75,0,7.872189529239658
BG10,0.9,2.0,40.0,0.9,0.5,1.0,delay_path,0.5,0,9.374258648966912
BG10,0.9,2.0,60.0,0.1,0.5,2.0,joint_safer,1.3888888888888888,190,0.0
BG10,0.9,2.0,60.0,0.15,0.5,2.0,joint_boundary,1.3333333333333333,40,0.6883116883116882
BG10,0.9,2.0,60.0,0.2,0.5,2.0,joint_harder,1.2777777777777777,0,1.5829032362573106
BG10,0.9,2.0,80.0,0.15,0.5,2.0,joint_safer,1.8333333333333333,190,0.1468603635786298
BG10,0.9,2.0,80.0,0.2,0.5,2.0,joint_boundary,1.7777777777777777,39,0.8327014957191115
BG10,0.9,2.0,80.0,0.25,0.5,2.0,joint_harder,1.7222222222222223,0,1.840964959870206
BG10,0.9,2.0,100.0,0.35,0.5,2.0,joint_safer,2.111111111111111,66,0.6182724592900379
BG10,0.9,2.0,100.0,0.4,0.5,2.0,joint_boundary,2.0555555555555554,2,0.6475948877507531
BG10,0.9,2.0,100.0,0.45,0.5,2.0,joint_harder,2.0,0,1.2229850007496388
BG10,0.9,2.0,120.0,0.45,0.5,2.0,joint_safer,2.5,2,0.9434789862728052
BG10,0.9,2.0,120.0,0.5,0.5,2.0,joint_boundary,2.4444444444444446,3,0.9455197274492873
BG10,0.9,2.0,120.0,0.55,0.5,2.0,joint_harder,2.388888888888889,0,1.5710252001913725
BG10,0.9,2.0,160.0,0.65,0.5,2.0,joint_safer,3.2777777777777777,0,1.6923672036547832
BG10,0.9,2.0,160.0,0.7,0.5,2.0,joint_boundary,3.2222222222222223,2,0.8264462809917356
BG10,0.9,2.0,160.0,0.8,0.5,2.0,joint_harder,3.111111111111111,0,1.1960531436023645
BG10,0.9,2.0,200.0,0.65,0.5,2.0,joint_safer,4.277777777777778,100,0.037037037037037
BG10,0.9,2.0,200.0,0.7,0.5,2.0,joint_boundary,4.222222222222222,6,0.8177570093457943
BG10,0.9,2.0,200.0,0.8,0.5,2.0,joint_harder,4.111111111111111,0,2.2797620364465283
BG10,0.9,2.0,240.0,0.7,0.5,2.0,joint_safer,5.222222222222222,50,0.1131221719457013
BG10,0.9,2.0,240.0,0.8,0.5,2.0,joint_boundary,5.111111111111111,7,0.4428341384863123
BG11,0.9,0.5,40.0,0.025,0.8,0.5,load_path,0.9722222222222222,-1,
BG11,0.9,0.5,40.0,0.05,0.8,0.5,joint_boundary;load_path,0.9444444444444444,190,0.0478927203065134
BG11,0.9,0.5,40.0,0.075,0.8,0.5,load_path,0.9166666666666667,-1,
BG11,0.9,0.5,40.0,0.1,0.8,0.5,joint_harder;load_path,0.888888888888889,0,1.0045844431574176
BG11,0.9,0.5,40.0,0.125,0.8,0.5,load_path,0.8611111111111112,-1,
BG11,0.9,0.5,40.0,0.15,0.8,0.5,load_path,0.8333333333333333,0,2.0484872687003257
BG11,0.9,0.5,40.0,0.2,0.8,0.5,load_path,0.7777777777777777,0,3.25494072379272
BG11,0.9,0.5,40.0,0.25,0.8,0.5,load_path,0.7222222222222222,0,4.993796540851517
BG11,0.9,0.5,40.0,0.3,0.8,0.5,load_path,0.6666666666666667,0,7.108065611350497
BG11,0.9,0.5,40.0,0.35,0.8,0.5,load_path,0.6111111111111112,0,6.5724421581646135
BG11,0.9,0.5,40.0,0.4,0.8,0.5,load_path,0.5555555555555556,0,8.077927190878873
BG11,0.9,0.5,40.0,0.45,0.8,0.5,load_path,0.5,0,6.470374397593004
BG11,0.9,0.5,40.0,0.5,0.8,0.5,load_path,0.4444444444444445,0,8.391912036964417
BG11,0.9,0.5,40.0,0.55,0.8,0.5,load_path,0.38888888888888884,0,8.433240382974914
BG11,0.9,0.5,40.0,0.6,0.8,0.5,load_path,0.33333333333333337,0,9.68724103128803
BG11,0.9,0.5,40.0,0.65,0.8,0.5,load_path,0.2777777777777778,0,11.65095201537403
BG11,0.9,0.5,40.0,0.7,0.8,0.5,load_path,0.2222222222222223,0,10.019885475679514
BG11,0.9,0.5,40.0,0.8,0.8,0.5,load_path,0.11111111111111108,0,12.565677127113474
BG11,0.9,0.5,40.0,0.9,0.8,0.5,baseline;capacity_path;delay_path;load_path,0.0,0,14.536543545841951
BG11,0.9,0.5,60.0,0.9,0.8,0.5,capacity_path,0.5,0,11.031940227195271
BG11,0.9,0.5,80.0,0.9,0.8,0.5,capacity_path,1.0,0,10.037602116919746
BG11,0.9,0.5,100.0,0.9,0.8,0.5,capacity_path,1.5,0,11.512892421259227
BG11,0.9,0.5,120.0,0.9,0.8,0.5,capacity_path,2.0,0,9.099423917666453
BG11,0.9,0.5,160.0,0.9,0.8,0.5,capacity_path,3.0,0,11.304419965138845
BG11,0.9,0.5,200.0,0.9,0.8,0.5,capacity_path,4.0,0,9.186854591944796
BG11,0.9,0.5,240.0,0.9,0.8,0.5,capacity_path,5.0,0,7.20769097892044
BG11,0.9,0.5,40.0,0.9,0.8,0.1,delay_path,0.8,0,12.38127526355205
BG11,0.9,0.5,40.0,0.9,0.8,0.25,delay_path,0.5,0,12.673623838635017
BG11,0.9,0.5,40.0,0.9,0.8,1.0,delay_path,0.0,0,13.361957792496712
BG11,0.9,0.5,40.0,0.9,0.8,2.0,delay_path,0.0,0,13.034469666929246
BG11,0.9,0.5,60.0,0.1,0.8,0.5,joint_safer,1.3888888888888888,190,0.103121033806392
BG11,0.9,0.5,60.0,0.15,0.8,0.5,joint_boundary,1.3333333333333333,190,0.2441431254826531
BG11,0.9,0.5,60.0,0.2,0.8,0.5,joint_harder,1.2777777777777777,0,1.4421272016198323
BG11,0.9,0.5,80.0,0.25,0.8,0.5,joint_safer,1.7222222222222223,0,2.3769820913202344
BG11,0.9,0.5,80.0,0.3,0.8,0.5,joint_boundary,1.6666666666666667,2,0.999817574061316
BG11,0.9,0.5,80.0,0.35,0.8,0.5,joint_harder,1.6111111111111112,0,2.77107064976133
BG11,0.9,0.5,100.0,0.2,0.8,0.5,joint_safer,2.2777777777777777,190,0.4119445343741333
BG11,0.9,0.5,100.0,0.25,0.8,0.5,joint_boundary,2.2222222222222223,88,0.6514670306623771
BG11,0.9,0.5,100.0,0.3,0.8,0.5,joint_harder,2.166666666666667,0,1.2646780835408435
BG11,0.9,0.5,120.0,0.4,0.8,0.5,joint_safer,2.5555555555555554,1,0.9445276873154708
BG11,0.9,0.5,120.0,0.45,0.8,0.5,joint_boundary,2.5,31,0.38440765181743
BG11,0.9,0.5,120.0,0.5,0.8,0.5,joint_harder,2.4444444444444446,0,3.432268246935615
BG11,0.9,0.5,160.0,0.4,0.8,0.5,joint_safer,3.5555555555555554,78,0.5726411645809143
BG11,0.9,0.5,160.0,0.45,0.8,0.5,joint_boundary,3.5,182,0.7575757575757576
BG11,0.9,0.5,160.0,0.5,0.8,0.5,joint_harder,3.4444444444444446,0,1.4333498307858148
BG11,0.9,0.5,200.0,0.55,0.8,0.5,joint_safer,4.388888888888889,0,1.3679637352502216
BG11,0.9,0.5,200.0,0.6,0.8,0.5,joint_boundary,4.333333333333333,24,0.689248916988643
BG11,0.9,0.5,200.0,0.65,0.8,0.5,joint_harder,4.277777777777778,0,2.2068978388264715
BG11,0.9,0.5,240.0,0.6,0.8,0.5,joint_safer,5.333333333333333,0,1.270838465960417
BG11,0.9,0.5,240.0,0.65,0.8,0.5,joint_boundary,5.277777777777778,15,0.2477477477477477
BG11,0.9,0.5,240.0,0.7,0.8,0.5,joint_harder,5.222222222222222,0,1.6688783436194603
BG12,0.9,2.0,40.0,0.025,0.8,2.0,load_path,0.9722222222222222,-1,
BG12,0.9,2.0,40.0,0.05,0.8,2.0,joint_safer;load_path,0.9444444444444444,190,0.0
BG12,0.9,2.0,40.0,0.075,0.8,2.0,load_path,0.9166666666666667,-1,
BG12,0.9,2.0,40.0,0.1,0.8,2.0,joint_boundary;load_path,0.888888888888889,14,0.914852070458209
BG12,0.9,2.0,40.0,0.125,0.8,2.0,load_path,0.8611111111111112,-1,
BG12,0.9,2.0,40.0,0.15,0.8,2.0,joint_harder;load_path,0.8333333333333333,0,2.717486023563148
BG12,0.9,2.0,40.0,0.2,0.8,2.0,load_path,0.7777777777777777,0,4.090352528073903
BG12,0.9,2.0,40.0,0.25,0.8,2.0,load_path,0.7222222222222222,0,6.080608159196544
BG12,0.9,2.0,40.0,0.3,0.8,2.0,load_path,0.6666666666666667,0,7.870802046558155
BG12,0.9,2.0,40.0,0.35,0.8,2.0,load_path,0.6111111111111112,0,8.23527447613778
BG12,0.9,2.0,40.0,0.4,0.8,2.0,load_path,0.5555555555555556,0,7.686024504102573
BG12,0.9,2.0,40.0,0.45,0.8,2.0,load_path,0.5,0,8.516258439718234
BG12,0.9,2.0,40.0,0.5,0.8,2.0,load_path,0.4444444444444445,0,8.196165165314422
BG12,0.9,2.0,40.0,0.55,0.8,2.0,load_path,0.38888888888888884,0,10.631524697128654
BG12,0.9,2.0,40.0,0.6,0.8,2.0,load_path,0.33333333333333337,0,8.71042669975449
BG12,0.9,2.0,40.0,0.65,0.8,2.0,load_path,0.2777777777777778,0,11.560322496594685
BG12,0.9,2.0,40.0,0.7,0.8,2.0,load_path,0.2222222222222223,0,13.489284852377512
BG12,0.9,2.0,40.0,0.8,0.8,2.0,load_path,0.11111111111111108,0,12.431279818518735
BG12,0.9,2.0,40.0,0.9,0.8,2.0,baseline;capacity_path;delay_path;load_path,0.0,0,13.034469666929246
BG12,0.9,2.0,60.0,0.9,0.8,2.0,capacity_path,0.5,0,13.572075678977129
BG12,0.9,2.0,80.0,0.9,0.8,2.0,capacity_path,1.0,0,13.35919956461785
BG12,0.9,2.0,100.0,0.9,0.8,2.0,capacity_path,1.5,0,12.28713238803724
BG12,0.9,2.0,120.0,0.9,0.8,2.0,capacity_path,2.0,0,10.63036988109137
BG12,0.9,2.0,160.0,0.9,0.8,2.0,capacity_path,3.0,0,12.81426406508107
BG12,0.9,2.0,200.0,0.9,0.8,2.0,capacity_path,4.0,0,10.356818248397898
BG12,0.9,2.0,240.0,0.9,0.8,2.0,capacity_path,5.0,0,11.084963152844592
BG12,0.9,2.0,40.0,0.9,0.8,0.1,delay_path,0.95,0,12.38127526355205
BG12,0.9,2.0,40.0,0.9,0.8,0.25,delay_path,0.875,0,12.673623838635017
BG12,0.9,2.0,40.0,0.9,0.8,0.5,delay_path,0.75,0,14.536543545841951
BG12,0.9,2.0,40.0,0.9,0.8,1.0,delay_path,0.5,0,13.361957792496712
BG12,0.9,2.0,60.0,0.1,0.8,2.0,joint_safer,1.3888888888888888,190,0.2595637934638701
BG12,0.9,2.0,60.0,0.15,0.8,2.0,joint_boundary,1.3333333333333333,40,0.7550289029099121
BG12,0.9,2.0,60.0,0.2,0.8,2.0,joint_harder,1.2777777777777777,0,1.5792523292223155
BG12,0.9,2.0,80.0,0.2,0.8,2.0,joint_safer,1.7777777777777777,0,1.1410350436885557
BG12,0.9,2.0,80.0,0.25,0.8,2.0,joint_boundary,1.7222222222222223,8,0.6150580159081985
BG12,0.9,2.0,80.0,0.3,0.8,2.0,joint_harder,1.6666666666666667,0,1.439887366078829
BG12,0.9,2.0,100.0,0.15,0.8,2.0,joint_safer,2.333333333333333,190,0.4075854507777015
BG12,0.9,2.0,100.0,0.2,0.8,2.0,joint_boundary,2.2777777777777777,190,0.379758981914329
BG12,0.9,2.0,100.0,0.25,0.8,2.0,joint_harder,2.2222222222222223,0,1.1137707573742812
BG12,0.9,2.0,120.0,0.25,0.8,2.0,joint_safer,2.7222222222222223,5,0.8255066436852283
BG12,0.9,2.0,120.0,0.3,0.8,2.0,joint_boundary,2.666666666666667,190,0.3958603058063881
BG12,0.9,2.0,120.0,0.35,0.8,2.0,joint_harder,2.611111111111111,0,1.395354492383005
BG12,0.9,2.0,160.0,0.45,0.8,2.0,joint_safer,3.5,0,1.317741710129977
BG12,0.9,2.0,160.0,0.5,0.8,2.0,joint_boundary,3.4444444444444446,2,0.7623852351595803
BG12,0.9,2.0,160.0,0.55,0.8,2.0,joint_harder,3.388888888888889,0,2.313838799504865
BG12,0.9,2.0,200.0,0.45,0.8,2.0,joint_safer,4.5,190,0.0675675675675675
BG12,0.9,2.0,200.0,0.5,0.8,2.0,joint_boundary,4.444444444444445,190,0.0841750841750841
BG12,0.9,2.0,200.0,0.55,0.8,2.0,joint_harder,4.388888888888889,0,1.1554468724033875
BG12,0.9,2.0,240.0,0.55,0.8,2.0,joint_safer,5.388888888888889,190,0.0
BG12,0.9,2.0,240.0,0.6,0.8,2.0,joint_boundary,5.333333333333333,62,0.3613945578231292
BG12,0.9,2.0,240.0,0.65,0.8,2.0,joint_harder,5.277777777777778,0,1.3377536172198885
